code_iris;nom_iris;code_commune;population_18_75;taux_vapotage_quotidien_pct;taux_vapotage_actuel_pct;nb_vapoteurs_quotidiens_estimes;taux_tabagisme_quotidien_pct;vapoteurs_pct_hommes;vapoteurs_pct_femmes;vapoteurs_pct_age_18_29;vapoteurs_pct_age_30_44;vapoteurs_pct_age_45_59;vapoteurs_pct_age_60_74;vapoteurs_pct_dipl_inf_bac;vapoteurs_pct_dipl_bac;vapoteurs_pct_dipl_sup_bac;vapoteurs_pct_actif_occ;vapoteurs_pct_chomeur;vapoteurs_pct_etudiant;vapoteurs_pct_retraite;vapoteurs_pct_autre_inactif;vapoteurs_pct_fumeurs_double_usage;vapoteurs_pct_ex_fumeurs;vapoteurs_pct_jamais_fumeurs;vapoteurs_pct_motif_sevrage;vapoteurs_pct_motif_reduction_sante;vapoteurs_pct_motif_economique;vapoteurs_pct_motif_recreatif;taux_p05;taux_p95
560750102;Nord-Saint-Raoul;56075;1460.0;8.44;11.57;123.0;22.6;58.4;41.6;26.1;35.5;26.7;11.7;48.6;23.7;27.7;74.8;7.9;7.1;2.9;7.4;47.2;50.0;2.8;39.8;26.5;20.5;13.2;7.56;9.43
560750103;Coëtquidan;56075;1221.0;8.93;12.34;109.0;23.57;64.3;35.7;35.2;31.0;23.9;9.9;53.2;23.7;23.1;79.2;7.7;5.4;2.2;5.5;48.2;49.0;2.8;38.5;26.2;20.3;15.1;7.99;9.98
560780101;Bourg;56078;2806.0;7.61;10.38;214.0;21.2;54.7;45.3;20.2;32.3;32.8;14.7;43.2;22.7;34.1;71.6;11.3;5.8;3.1;8.1;45.6;51.5;2.9;41.2;26.5;20.6;11.8;6.8;8.56
560780102;Plages;56078;2324.0;7.3;9.93;170.0;19.63;56.6;43.4;17.4;29.8;35.9;16.8;31.1;26.5;42.3;75.1;7.8;7.0;4.1;6.0;43.7;53.3;3.0;42.4;26.2;20.4;11.0;6.52;8.21
560780103;Rural 1;56078;1912.0;7.17;9.69;137.0;20.07;55.2;44.8;13.4;36.6;31.6;18.4;41.7;24.0;34.4;77.9;5.7;5.3;4.9;6.2;44.2;52.8;3.0;42.7;26.7;20.8;9.8;6.4;8.06
560780104;Rural 2;56078;1753.0;7.39;9.98;129.0;20.5;56.7;43.3;12.4;37.0;33.0;17.6;41.6;23.2;35.2;80.0;6.9;4.1;3.7;5.3;44.7;52.3;3.0;42.6;27.0;20.9;9.5;6.6;8.31
560830101;Centre Ville Kerlano;56083;3101.0;8.77;12.0;272.0;22.98;55.5;44.5;24.3;28.4;32.4;14.9;54.2;21.3;24.5;68.0;14.9;3.7;3.5;9.9;47.6;49.6;2.8;39.8;26.7;20.7;12.8;7.84;9.76
560830102;Langroix Talhouet Saint-Gilles;56083;2827.0;9.07;12.38;256.0;22.68;54.4;45.6;19.3;33.4;35.0;12.3;47.0;25.5;27.5;77.2;6.9;7.1;2.4;6.4;47.2;49.9;2.8;40.5;27.0;20.9;11.6;8.1;10.1
560830103;Kerihouais;56083;2350.0;9.06;12.41;213.0;23.58;55.6;44.4;24.4;32.2;30.6;12.8;56.8;22.9;20.3;70.3;12.3;5.4;3.1;8.9;48.2;49.0;2.8;39.4;26.9;20.8;12.9;8.1;10.09
560830104;Zones Industrielles;56083;326.0;7.48;10.09;24.0;20.16;63.0;37.0;17.7;24.9;28.0;29.4;54.6;22.4;23.1;80.5;6.5;1.9;5.7;5.4;44.3;52.7;3.0;42.1;26.4;20.5;11.1;6.68;8.33
560830105;Rive Droite;56083;2514.0;8.59;11.69;216.0;22.18;56.2;43.8;22.0;31.6;28.9;17.5;51.0;20.1;28.9;74.4;10.4;4.6;2.8;7.8;46.7;50.5;2.9;40.4;26.7;20.7;12.2;7.68;9.56
560900101;Lochrist Centre Ville;56090;2358.0;8.0;10.9;189.0;22.26;54.6;45.4;20.7;33.3;31.3;14.7;50.5;25.6;23.8;75.2;8.4;6.3;3.3;6.8;46.8;50.4;2.8;40.5;26.8;20.8;11.9;7.17;8.92
560900102;Inzinzac Penquesten et Campagne;56090;2266.0;8.37;11.41;190.0;22.79;57.9;42.1;19.3;36.4;32.0;12.3;48.0;27.6;24.4;78.9;6.9;5.6;3.1;5.6;47.4;49.8;2.8;40.4;27.0;21.0;11.6;7.5;9.33
560980101;Kerentrech;56098;1736.0;10.51;14.44;182.0;24.34;56.1;43.9;27.4;42.2;24.2;6.1;39.0;25.8;35.2;78.3;10.5;4.4;1.1;5.8;49.0;48.3;2.7;38.8;26.9;20.8;13.5;9.39;11.73
560980102;Notre-Dame du Pont;56098;1619.0;9.36;12.75;151.0;23.15;57.2;42.8;20.7;39.3;27.1;12.8;48.3;25.4;26.3;73.5;10.4;5.7;2.8;7.7;47.8;49.4;2.8;40.1;27.0;20.9;12.0;8.37;10.44
560980103;Parc des Expositions;56098;1444.0;9.06;12.44;131.0;23.82;54.3;45.7;27.5;29.1;30.6;12.7;60.3;20.4;19.2;58.3;17.3;6.2;4.0;14.1;48.5;48.8;2.8;39.0;26.7;20.7;13.6;8.1;10.11
560980104;Centre Ville;56098;1414.0;9.53;13.03;135.0;24.32;50.3;49.7;23.4;39.5;26.4;10.7;57.1;23.4;19.5;67.6;12.6;6.5;2.0;11.2;49.0;48.3;2.7;39.2;27.2;21.0;12.6;8.52;10.63
560980105;Touléno;56098;1175.0;8.66;11.77;102.0;22.81;52.3;47.7;17.9;34.2;31.3;16.6;57.9;23.3;18.8;68.1;11.4;4.3;4.0;12.2;47.4;49.8;2.8;40.6;27.2;21.1;11.2;7.74;9.66
560980106;Chantiers;56098;1310.0;9.3;12.73;122.0;23.22;57.2;42.8;27.1;36.0;24.0;12.9;51.5;25.6;22.9;68.7;11.1;8.4;3.1;8.6;47.8;49.4;2.8;39.4;26.6;20.6;13.4;8.31;10.38
560980107;Touldrain;56098;915.0;9.48;12.91;87.0;24.01;52.8;47.2;22.7;42.9;21.9;12.5;56.5;22.5;21.1;72.9;12.6;4.4;2.2;7.8;48.7;48.6;2.7;39.4;27.1;21.0;12.5;8.47;10.58
560980108;Lann Gazec;56098;1156.0;8.78;11.96;102.0;23.43;55.3;44.7;20.1;31.7;32.1;16.0;63.5;19.7;16.8;63.5;16.2;5.2;3.5;11.7;48.1;49.2;2.8;40.0;27.2;21.0;11.8;7.85;9.8
560980109;Le Penher;56098;1721.0;9.45;12.95;163.0;23.71;57.1;42.9;22.3;32.1;35.1;10.5;54.5;20.6;24.8;71.4;10.9;5.9;2.6;9.2;48.4;48.9;2.8;39.6;27.1;21.0;12.4;8.45;10.55
560980110;Le Plessis;56098;1303.0;9.03;12.47;118.0;23.14;60.9;39.1;39.8;23.0;20.9;16.3;65.0;17.8;17.3;77.2;7.4;3.1;3.4;8.9;47.7;49.5;2.8;38.3;25.8;20.0;15.8;8.07;10.08
560980111;Campagne;56098;1802.0;8.98;12.28;162.0;22.17;57.0;43.0;21.3;27.6;37.5;13.6;47.5;22.7;29.8;75.0;6.9;6.8;3.1;8.3;46.7;50.5;2.9;40.5;26.7;20.7;12.1;8.03;10.02
561010101;Bourg;56101;1945.0;8.4;11.5;163.0;22.99;56.6;43.4;24.5;31.7;30.9;12.9;52.5;24.3;23.2;79.0;6.9;5.4;2.6;6.1;47.6;49.6;2.8;39.7;26.7;20.7;12.9;7.52;9.38
561010102;Sud;56101;1953.0;8.34;11.35;163.0;22.85;56.6;43.4;18.4;37.3;31.2;13.1;50.3;25.7;23.9;79.0;6.4;5.5;3.3;5.9;47.4;49.8;2.8;40.5;27.1;21.0;11.3;7.46;9.32
561010103;Nord;56101;1700.0;8.63;11.79;147.0;23.22;58.7;41.3;21.2;35.1;32.0;11.6;47.6;30.3;22.1;80.1;6.6;5.1;2.9;5.3;47.8;49.4;2.8;40.0;27.0;20.9;12.1;7.72;9.64
561070101;Le Bourigo-La Nourriguel-Toulhars;56107;1928.0;6.28;8.47;121.0;17.53;53.8;46.2;14.5;29.4;30.8;25.3;29.5;20.1;50.4;78.1;6.9;5.7;3.7;5.6;40.9;55.9;3.2;44.2;25.7;20.1;10.1;5.6;7.07
561070102;Kerguelen-Quehello Congard-Maison Rouge;56107;2009.0;6.19;8.35;124.0;17.82;54.0;46.0;16.1;27.1;30.5;26.3;35.1;21.7;43.3;73.0;7.2;6.6;4.1;9.1;41.3;55.6;3.1;43.7;25.7;20.0;10.6;5.52;6.97
561070103;Quatre Chemins-Quelisoy;56107;1547.0;6.29;8.49;97.0;18.26;55.7;44.3;15.0;27.2;33.1;24.7;39.8;21.7;38.5;73.4;8.2;6.0;4.6;7.8;41.9;55.0;3.1;43.6;25.9;20.2;10.2;5.61;7.09
561210101;Arsenal Maritime;56121;1720.0;10.59;14.61;182.0;23.67;58.0;42.0;33.1;33.6;23.6;9.6;38.1;26.0;35.9;70.4;10.7;6.1;1.2;11.6;48.3;48.9;2.8;38.6;26.4;20.4;14.7;9.42;11.83
561210102;Aristide Briand;56121;1658.0;10.69;14.79;177.0;22.56;56.5;43.5;37.0;32.7;21.8;8.5;28.0;23.0;49.0;76.5;10.1;7.2;1.2;5.0;47.1;50.1;2.8;38.8;25.8;20.0;15.3;9.51;11.95
561210103;L'Orientis;56121;2421.0;9.87;13.56;239.0;23.29;56.2;43.8;29.8;30.5;26.1;13.6;47.6;25.5;26.9;68.4;11.2;5.0;2.6;12.9;47.9;49.3;2.8;39.1;26.4;20.5;14.0;8.78;11.03
561210301;Dupuy de Lome;56121;1552.0;10.27;14.22;159.0;23.14;55.6;44.4;37.5;29.5;23.7;9.4;40.8;22.1;37.1;61.4;13.2;13.8;1.1;10.4;47.7;49.5;2.8;38.5;26.0;20.1;15.4;9.13;11.48
561210302;Hôpital Kerforn;56121;2821.0;9.96;13.7;281.0;22.6;54.8;45.2;31.6;30.2;25.1;13.1;39.1;28.2;32.8;70.3;12.5;6.5;2.4;8.3;47.2;50.0;2.8;39.3;26.1;20.3;14.3;8.86;11.13
561210303;Lanveur Kerfichant;56121;3201.0;10.3;14.31;330.0;23.42;59.6;40.4;40.8;25.4;24.3;9.5;49.4;22.4;28.2;66.6;10.5;13.8;2.0;7.2;48.0;49.2;2.8;38.1;25.9;20.0;16.0;9.16;11.51
561210401;Paul Guieysse;56121;2200.0;10.69;14.78;235.0;23.53;60.9;39.1;34.6;30.7;25.5;9.2;37.6;23.8;38.6;73.1;11.8;5.9;1.6;7.6;48.2;49.1;2.8;38.5;26.2;20.3;14.9;9.51;11.95
561210402;Manio;56121;1394.0;10.54;14.49;147.0;23.25;59.0;41.0;28.9;34.8;26.2;10.1;37.8;24.3;37.9;76.7;11.6;5.1;1.8;4.8;47.9;49.3;2.8;39.2;26.5;20.5;13.8;9.37;11.78
561210403;Étienne Dolet;56121;1927.0;10.13;13.94;195.0;23.37;58.1;41.9;28.9;29.6;30.3;11.1;44.5;22.5;33.0;67.9;13.4;6.2;2.4;10.1;48.0;49.2;2.8;39.1;26.5;20.5;13.8;9.01;11.32
561210404;Keryado;56121;1375.0;10.05;13.77;138.0;22.93;54.6;45.4;24.8;32.6;30.7;11.9;42.6;25.3;32.1;74.0;11.9;5.6;2.1;6.3;47.5;49.7;2.8;39.7;26.7;20.7;12.9;8.94;11.23
561210501;Saint-Armel;56121;1114.0;11.0;15.22;122.0;27.15;55.0;45.0;35.6;35.6;22.5;6.4;65.2;21.7;13.1;55.6;12.2;7.7;0.8;23.8;51.7;45.7;2.6;36.8;27.1;20.9;15.2;9.78;12.29
561210502;Parc du Scorff;56121;1491.0;10.01;13.72;149.0;26.43;53.8;46.2;27.6;37.1;24.3;11.0;73.5;17.3;9.2;41.9;18.4;10.6;2.0;27.2;51.1;46.3;2.6;37.8;27.4;21.2;13.6;8.9;11.19
561210601;Kerletu;56121;1304.0;9.16;12.46;119.0;22.52;55.3;44.7;20.3;32.6;29.7;17.5;58.1;21.0;20.9;69.8;9.0;8.5;3.4;9.3;47.1;50.1;2.8;40.4;26.9;20.8;11.8;8.15;10.24
561210602;Bourgneuf;56121;2084.0;10.22;14.08;213.0;25.45;54.9;45.1;29.3;28.9;32.2;9.7;64.8;21.7;13.5;53.0;19.1;10.7;1.6;15.5;50.1;47.2;2.7;38.1;27.0;20.9;14.0;9.09;11.42
561210603;Z.A. Nord-Ouest;56121;179.0;11.53;16.05;21.0;30.57;71.3;28.7;42.1;35.9;18.8;3.3;70.8;10.7;18.5;28.5;3.7;3.7;1.0;63.1;54.7;42.9;2.4;35.0;27.5;21.1;16.4;10.26;12.88
561210701;Kervenanec Nord;56121;1301.0;10.27;14.11;134.0;25.85;55.6;44.4;29.5;33.7;25.7;11.0;62.2;26.7;11.2;50.4;19.8;7.1;2.0;20.7;50.5;46.8;2.6;37.9;27.1;21.0;14.0;9.13;11.48
561210702;Kervenanec Sud;56121;1063.0;9.43;12.86;100.0;24.16;50.4;49.6;23.1;33.8;27.5;15.6;62.2;21.1;16.7;56.7;14.7;5.3;2.5;20.7;48.8;48.4;2.7;39.3;27.1;21.0;12.6;8.39;10.54
561210703;Kreisker;56121;1323.0;9.56;13.19;126.0;21.36;52.5;47.5;34.0;26.2;27.2;12.6;36.8;22.1;41.0;67.3;8.9;14.6;2.6;6.6;45.7;51.3;2.9;39.7;25.6;19.9;14.8;8.5;10.68
561210704;Le Ter;56121;1171.0;9.39;12.75;110.0;22.25;53.9;46.1;16.0;35.1;33.2;15.7;47.4;21.7;30.9;76.1;7.1;4.9;2.8;9.1;46.8;50.4;2.8;41.1;27.2;21.1;10.6;8.35;10.49
561210901;Zone Portuaire;56121;403.0;10.46;14.51;42.0;24.63;57.9;42.1;39.0;25.4;25.6;10.0;57.0;19.0;24.1;65.0;16.2;8.2;1.5;9.2;49.3;48.0;2.7;37.7;26.3;20.3;15.7;9.3;11.69
561210902;Merville;56121;2221.0;10.04;13.79;223.0;21.95;55.2;44.8;29.7;33.3;25.5;11.6;30.3;25.3;44.3;71.3;11.1;8.6;2.4;6.5;46.4;50.7;2.9;39.8;26.1;20.2;13.9;8.93;11.22
561210903;Polygone;56121;1462.0;10.02;13.81;146.0;24.93;60.1;39.9;30.6;26.2;31.6;11.6;58.1;18.7;23.2;51.0;20.1;5.7;2.8;20.5;49.6;47.7;2.7;38.2;26.8;20.7;14.2;8.91;11.2
561210904;Chant des Oiseaux;56121;1785.0;9.69;13.27;173.0;21.78;53.7;46.3;25.6;32.9;28.7;12.7;38.9;19.9;41.2;75.4;8.0;8.6;2.5;5.5;46.2;50.9;2.9;40.2;26.3;20.4;13.1;8.62;10.83
561210905;Nouvelle Ville;56121;2150.0;10.27;14.14;221.0;22.47;60.4;39.6;32.1;33.2;23.6;11.1;34.4;22.2;43.4;73.6;11.3;8.0;1.9;5.2;47.0;50.2;2.8;39.3;26.1;20.2;14.4;9.13;11.48
561210906;Quai de Rohan;56121;1254.0;10.03;13.79;126.0;24.38;54.8;45.2;27.3;28.9;32.8;10.9;53.9;19.5;26.6;56.1;21.8;5.7;2.6;13.8;49.0;48.2;2.7;38.8;26.9;20.8;13.5;8.92;11.21
561620101;Lomener-Kerroch-Kerpape;56162;2127.0;6.43;8.71;137.0;19.21;58.7;41.3;16.4;22.9;36.4;24.4;44.0;20.9;35.1;66.6;8.7;5.1;5.0;14.7;43.1;53.8;3.0;42.8;26.2;20.4;10.7;5.72;7.24
561620102;Kervam-Saint-Déron;56162;1449.0;7.59;10.38;110.0;22.69;69.3;30.7;23.5;33.4;29.0;14.1;50.1;18.9;31.0;57.1;4.5;5.3;2.8;30.3;47.3;49.9;2.8;40.0;26.7;20.7;12.6;6.76;8.55
561620103;Keraude-Breuzent-Kerabus;56162;2141.0;6.86;9.31;147.0;19.76;55.3;44.7;19.0;30.0;31.5;19.5;44.8;24.2;31.0;73.4;7.5;7.2;4.6;7.3;43.8;53.2;3.0;42.1;26.1;20.3;11.4;6.11;7.73
561620105;Le Fort Bloqué-Le Courégant-Lannenec;56162;2046.0;6.74;9.12;138.0;19.07;58.2;41.8;15.0;27.9;36.2;20.9;37.8;21.0;41.1;75.3;7.5;6.3;4.4;6.5;42.9;54.0;3.1;43.1;26.2;20.4;10.3;6.0;7.59
